District,Year,Month,Precipitation,Latitude,Longitude
Gorkha,2021,12,23.10527284,28.319581,84.79061
Bardiya,2021,12,16.0487253,28.384409,81.399746
Salyan,2021,12,29.80376066,28.397541,82.137366
Baglung,2021,12,27.32916722,28.34594,83.253815
Kaski,2021,12,23.27686166,28.354788,83.998296
Rolpa,2021,12,26.34885676,28.343304,82.625385
Lamjung,2021,12,26.1849698,28.292067,84.430079
Parbat,2021,12,17.21363326,28.209591,83.680393
Rasuwa,2021,12,22.86635706,28.183009,85.410846
Pyuthan,2021,12,22.39881709,28.118619,82.866551
Dhading,2021,12,24.22250931,27.950737,84.961925
Banke,2021,12,15.93007468,28.086256,81.827979
Gulmi,2021,12,22.00171233,28.093716,83.3024
Dang,2021,12,22.25550926,27.962875,82.417879
Syangja,2021,12,17.10482207,28.0212,83.804351
Sindhupalchok,2021,12,26.77185998,27.913888,85.737562
Dolakha,2021,12,28.41433706,27.783823,86.194733
Tanahu,2021,12,27.18381382,27.955538,84.252931
Arghakhanchi,2021,12,15.93776309,27.918662,83.073749
Solukhumbu,2021,12,21.66572948,27.712663,86.717251
Nuwakot,2021,12,20.45417876,27.914389,85.236035
Sankhuwasabha,2021,12,18.10596064,27.582582,87.277929
Palpa,2021,12,16.06665108,27.818993,83.625544
Taplejung,2021,12,17.2327651,27.581838,87.820592
Chitwan,2021,12,20.37304925,27.585455,84.436234
Nawalparasi,2021,12,25.49356887,27.633505,83.952535
Kapilbastu,2021,12,14.70463064,27.636098,82.989886
Ramechhap,2021,12,27.1389755,27.508253,86.170473
Kathmandu,2021,12,22.05491176,27.725003,85.334538
Rupandehi,2021,12,9.486351467,27.581858,83.389628
Kavre,2021,12,24.82399592,27.539266,85.618132
Bhaktapur,2021,12,19.89115337,27.679856,85.442301
Makwanpur,2021,12,25.39597775,27.469932,85.079392
Lalitpur,2021,12,20.12085712,27.539145,85.341026
Okhaldhunga,2021,12,23.24720539,27.331806,86.418922
Bhojpur,2021,12,16.41406187,27.180734,87.067909
Parsa,2021,12,16.45494947,27.239618,84.780146
Sindhuli,2021,12,20.90997598,27.201824,85.943553
Khotang,2021,12,14.45139117,27.169881,86.787232
Panchthar,2021,12,11.68445191,27.115552,87.774862
Bara,2021,12,18.43585901,27.109749,85.070726
Tehrathum,2021,12,11.98364315,27.153802,87.547205
Rautahat,2021,12,17.57663744,27.002265,85.302537
Dhankuta,2021,12,11.4348541,26.991155,87.33102
Sarlahi,2021,12,12.50397066,26.985199,85.563792
Udayapur,2021,12,15.00573327,26.913352,86.696839
Mahottari,2021,12,13.34936543,26.883426,85.819526
Ilam,2021,12,10.69787452,26.879457,87.90406
Dhanusa,2021,12,12.75990661,26.829398,86.033434
Siraha,2021,12,16.49046639,26.757133,86.340126
Saptari,2021,12,15.0888339,26.616442,86.725082
Morang,2021,12,11.63188545,26.617733,87.472352
Sunsari,2021,12,11.23861039,26.65068,87.164867
Jhapa,2021,12,8.565812453,26.580276,87.913405
Humla,2022,1,36.23372389,30.031246,81.879939
Darchula,2022,1,51.66585122,29.891764,80.79208
Bajhang,2022,1,60.45799041,29.707187,81.177552
Mugu,2022,1,46.64917327,29.616697,82.370045
Bajura,2022,1,51.04388769,29.560981,81.563751
Baitadi,2022,1,74.36843328,29.505748,80.568945
Dolpa,2022,1,24.71376284,29.169672,83.051675
Jumla,2022,1,59.05110241,29.271429,82.216955
Kalikot,2022,1,66.62789237,29.193791,81.751297
Doti,2022,1,78.59030336,29.168435,80.894631
Dadeldhura,2022,1,81.69471634,29.223587,80.485935
Achham,2022,1,58.79732454,29.113284,81.297039
Mustang,2022,1,16.67832956,28.982166,83.857865
Dailekh,2022,1,46.97461264,28.877176,81.675712
Jajarkot,2022,1,61.22938362,28.864711,82.166041
Kanchanpur,2022,1,70.91822927,28.862743,80.321964
Kailali,2022,1,70.04964878,28.743479,80.875891
Rukum,2022,1,29.4798758,28.700602,82.663139
Surkhet,2022,1,43.54890922,28.63821,81.58624
Manang,2022,1,11.55932951,28.675265,84.224174
Myagdi,2022,1,18.27695759,28.553634,83.460469
Gorkha,2022,1,11.69418775,28.319581,84.79061
Bardiya,2022,1,37.09223952,28.384409,81.399746
Salyan,2022,1,33.7540581,28.397541,82.137366
Baglung,2022,1,16.33159489,28.34594,83.253815
Kaski,2022,1,17.92671694,28.354788,83.998296
Rolpa,2022,1,21.2574402,28.343304,82.625385
Lamjung,2022,1,14.29388388,28.292067,84.430079
Parbat,2022,1,19.44037205,28.209591,83.680393
Rasuwa,2022,1,9.777021479,28.183009,85.410846
Pyuthan,2022,1,21.82604872,28.118619,82.866551
Dhading,2022,1,14.36725802,27.950737,84.961925
Banke,2022,1,31.08705167,28.086256,81.827979
Gulmi,2022,1,20.27028378,28.093716,83.3024
Dang,2022,1,27.03173575,27.962875,82.417879
Syangja,2022,1,22.16379642,28.0212,83.804351
Sindhupalchok,2022,1,10.62807148,27.913888,85.737562
Dolakha,2022,1,11.70459271,27.783823,86.194733
Tanahu,2022,1,16.54042971,27.955538,84.252931
Arghakhanchi,2022,1,23.83338299,27.918662,83.073749
Solukhumbu,2022,1,14.82267367,27.712663,86.717251
Nuwakot,2022,1,12.09246019,27.914389,85.236035
Sankhuwasabha,2022,1,23.21858398,27.582582,87.277929
Palpa,2022,1,23.63878991,27.818993,83.625544
Taplejung,2022,1,19.35299821,27.581838,87.820592
Chitwan,2022,1,16.7095484,27.585455,84.436234
Nawalparasi,2022,1,16.62738306,27.633505,83.952535
Kapilbastu,2022,1,18.20378865,27.636098,82.989886
Ramechhap,2022,1,10.45272053,27.508253,86.170473
Kathmandu,2022,1,10.50990086,27.725003,85.334538
Rupandehi,2022,1,19.96137279,27.581858,83.389628
Kavre,2022,1,9.601453668,27.539266,85.618132
Bhaktapur,2022,1,10.40955319,27.679856,85.442301
Makwanpur,2022,1,12.94247028,27.469932,85.079392
Lalitpur,2022,1,13.19421702,27.539145,85.341026
Okhaldhunga,2022,1,12.90092093,27.331806,86.418922
Bhojpur,2022,1,18.31670979,27.180734,87.067909
Parsa,2022,1,14.36788733,27.239618,84.780146
Sindhuli,2022,1,11.5318743,27.201824,85.943553
Khotang,2022,1,14.1528234,27.169881,86.787232
Panchthar,2022,1,16.94106829,27.115552,87.774862
Bara,2022,1,10.87394754,27.109749,85.070726
Tehrathum,2022,1,19.51393424,27.153802,87.547205
Rautahat,2022,1,10.36876949,27.002265,85.302537
Dhankuta,2022,1,13.55272471,26.991155,87.33102
Sarlahi,2022,1,11.9265989,26.985199,85.563792
Udayapur,2022,1,14.02456024,26.913352,86.696839
Mahottari,2022,1,9.96593627,26.883426,85.819526
Ilam,2022,1,13.50662695,26.879457,87.90406
Dhanusa,2022,1,8.634281286,26.829398,86.033434
Siraha,2022,1,11.58508162,26.757133,86.340126
Saptari,2022,1,13.43956233,26.616442,86.725082
Morang,2022,1,14.25317314,26.617733,87.472352
Sunsari,2022,1,14.08573597,26.65068,87.164867
Jhapa,2022,1,13.45411404,26.580276,87.913405
Humla,2022,2,37.32987828,30.031246,81.879939
Darchula,2022,2,42.68739745,29.891764,80.79208
Bajhang,2022,2,36.04121349,29.707187,81.177552
Mugu,2022,2,44.53246761,29.616697,82.370045
Bajura,2022,2,34.13121768,29.560981,81.563751
Baitadi,2022,2,33.25281835,29.505748,80.568945
Dolpa,2022,2,28.23298278,29.169672,83.051675
Jumla,2022,2,48.6210557,29.271429,82.216955
Kalikot,2022,2,54.69889065,29.193791,81.751297
Doti,2022,2,30.15253128,29.168435,80.894631
Dadeldhura,2022,2,36.95741528,29.223587,80.485935
Achham,2022,2,24.61013653,29.113284,81.297039
Mustang,2022,2,16.42219364,28.982166,83.857865
Dailekh,2022,2,32.68185969,28.877176,81.675712
Jajarkot,2022,2,60.63398414,28.864711,82.166041
Kanchanpur,2022,2,29.34531554,28.862743,80.321964
Kailali,2022,2,34.30071606,28.743479,80.875891
Rukum,2022,2,34.98142159,28.700602,82.663139
Surkhet,2022,2,29.50318088,28.63821,81.58624
Manang,2022,2,16.37398154,28.675265,84.224174
Myagdi,2022,2,22.82253711,28.553634,83.460469
Gorkha,2022,2,22.39004464,28.319581,84.79061
Bardiya,2022,2,31.43892551,28.384409,81.399746
Salyan,2022,2,34.17645985,28.397541,82.137366
Baglung,2022,2,19.70439515,28.34594,83.253815
Kaski,2022,2,22.7053739,28.354788,83.998296
Rolpa,2022,2,29.30372988,28.343304,82.625385
Lamjung,2022,2,28.55829248,28.292067,84.430079
Parbat,2022,2,17.48226009,28.209591,83.680393
Rasuwa,2022,2,27.68604177,28.183009,85.410846
Pyuthan,2022,2,24.0117895,28.118619,82.866551
Dhading,2022,2,29.24284739,27.950737,84.961925
Banke,2022,2,29.15032436,28.086256,81.827979
Gulmi,2022,2,21.21851625,28.093716,83.3024
Dang,2022,2,26.57239356,27.962875,82.417879
Syangja,2022,2,18.31201248,28.0212,83.804351
Sindhupalchok,2022,2,30.04731208,27.913888,85.737562
Dolakha,2022,2,22.58517477,27.783823,86.194733
Tanahu,2022,2,25.52327784,27.955538,84.252931
Arghakhanchi,2022,2,22.41612737,27.918662,83.073749
Solukhumbu,2022,2,18.36295418,27.712663,86.717251
Nuwakot,2022,2,29.99418777,27.914389,85.236035
Sankhuwasabha,2022,2,29.38217794,27.582582,87.277929
Palpa,2022,2,25.74491061,27.818993,83.625544
Taplejung,2022,2,28.24580938,27.581838,87.820592
Chitwan,2022,2,29.50814797,27.585455,84.436234
Nawalparasi,2022,2,24.28124938,27.633505,83.952535
Kapilbastu,2022,2,14.84699991,27.636098,82.989886
Ramechhap,2022,2,22.6879329,27.508253,86.170473
Kathmandu,2022,2,30.5214076,27.725003,85.334538
Rupandehi,2022,2,14.89145915,27.581858,83.389628
Kavre,2022,2,27.57293432,27.539266,85.618132
Bhaktapur,2022,2,31.06879262,27.679856,85.442301
Makwanpur,2022,2,28.34349266,27.469932,85.079392
Lalitpur,2022,2,32.71854135,27.539145,85.341026
Okhaldhunga,2022,2,19.65722504,27.331806,86.418922
Bhojpur,2022,2,18.71861047,27.180734,87.067909
Parsa,2022,2,27.98172969,27.239618,84.780146
Sindhuli,2022,2,19.16652059,27.201824,85.943553
Khotang,2022,2,14.3130519,27.169881,86.787232
Panchthar,2022,2,23.24793177,27.115552,87.774862
Bara,2022,2,19.60382862,27.109749,85.070726
Tehrathum,2022,2,23.8719,27.153802,87.547205
Rautahat,2022,2,21.15563001,27.002265,85.302537
Dhankuta,2022,2,19.23720088,26.991155,87.33102
Sarlahi,2022,2,18.58521965,26.985199,85.563792
Udayapur,2022,2,20.7595725,26.913352,86.696839
Mahottari,2022,2,21.23618492,26.883426,85.819526
Ilam,2022,2,25.45158507,26.879457,87.90406
Dhanusa,2022,2,20.47060047,26.829398,86.033434
Siraha,2022,2,20.96325792,26.757133,86.340126
Saptari,2022,2,23.46923662,26.616442,86.725082
Morang,2022,2,20.76216652,26.617733,87.472352
Sunsari,2022,2,19.80039864,26.65068,87.164867
Jhapa,2022,2,20.40125068,26.580276,87.913405
Humla,2022,3,7.114965217,30.031246,81.879939
Darchula,2022,3,5.583683215,29.891764,80.79208
Bajhang,2022,3,5.38420558,29.707187,81.177552
Mugu,2022,3,7.253320186,29.616697,82.370045
Bajura,2022,3,4.954715024,29.560981,81.563751
Baitadi,2022,3,6.025888589,29.505748,80.568945
Dolpa,2022,3,9.146315888,29.169672,83.051675
Jumla,2022,3,5.793076605,29.271429,82.216955
Kalikot,2022,3,5.466989335,29.193791,81.751297
Doti,2022,3,6.120247459,29.168435,80.894631
Dadeldhura,2022,3,7.285124503,29.223587,80.485935
Achham,2022,3,5.403819093,29.113284,81.297039
Mustang,2022,3,10.38041304,28.982166,83.857865
Dailekh,2022,3,5.639110837,28.877176,81.675712
Jajarkot,2022,3,6.202444704,28.864711,82.166041
Kanchanpur,2022,3,8.384412397,28.862743,80.321964
Kailali,2022,3,11.95927943,28.743479,80.875891
Rukum,2022,3,8.684891613,28.700602,82.663139
Surkhet,2022,3,7.202388966,28.63821,81.58624
Manang,2022,3,10.9377874,28.675265,84.224174
Myagdi,2022,3,12.8496159,28.553634,83.460469
Gorkha,2022,3,11.40756052,28.319581,84.79061
Bardiya,2022,3,8.848941492,28.384409,81.399746
Salyan,2022,3,5.664877813,28.397541,82.137366
Baglung,2022,3,9.877556089,28.34594,83.253815
Kaski,2022,3,12.53300474,28.354788,83.998296
Rolpa,2022,3,8.437961213,28.343304,82.625385
Lamjung,2022,3,12.56070743,28.292067,84.430079
Parbat,2022,3,10.51846152,28.209591,83.680393
Rasuwa,2022,3,9.945837175,28.183009,85.410846
Pyuthan,2022,3,9.00368247,28.118619,82.866551
Dhading,2022,3,11.21577908,27.950737,84.961925
Banke,2022,3,7.348176711,28.086256,81.827979
Gulmi,2022,3,8.206376573,28.093716,83.3024
Dang,2022,3,9.444444611,27.962875,82.417879
Syangja,2022,3,11.6855956,28.0212,83.804351
Sindhupalchok,2022,3,11.42702193,27.913888,85.737562
Dolakha,2022,3,12.51632876,27.783823,86.194733
Tanahu,2022,3,10.71134772,27.955538,84.252931
Arghakhanchi,2022,3,8.871596649,27.918662,83.073749
Solukhumbu,2022,3,14.36546421,27.712663,86.717251
Nuwakot,2022,3,9.647783412,27.914389,85.236035
Sankhuwasabha,2022,3,23.80192186,27.582582,87.277929
Palpa,2022,3,11.9249517,27.818993,83.625544
Taplejung,2022,3,25.14805796,27.581838,87.820592
Chitwan,2022,3,9.463121655,27.585455,84.436234
Nawalparasi,2022,3,10.21228805,27.633505,83.952535
Kapilbastu,2022,3,7.772720631,27.636098,82.989886
Ramechhap,2022,3,11.81863354,27.508253,86.170473
Kathmandu,2022,3,9.762386717,27.725003,85.334538
Rupandehi,2022,3,7.978774032,27.581858,83.389628
Kavre,2022,3,10.56819283,27.539266,85.618132
Bhaktapur,2022,3,10.95382626,27.679856,85.442301
Makwanpur,2022,3,12.04377585,27.469932,85.079392
Lalitpur,2022,3,11.12408436,27.539145,85.341026
Okhaldhunga,2022,3,13.76370188,27.331806,86.418922
Bhojpur,2022,3,16.64621392,27.180734,87.067909
Parsa,2022,3,12.18227816,27.239618,84.780146
Sindhuli,2022,3,13.12920637,27.201824,85.943553
Khotang,2022,3,17.64127817,27.169881,86.787232
Panchthar,2022,3,21.39979436,27.115552,87.774862
Bara,2022,3,12.43219767,27.109749,85.070726
Tehrathum,2022,3,21.69306027,27.153802,87.547205
Rautahat,2022,3,12.73370137,27.002265,85.302537
Dhankuta,2022,3,15.57807792,26.991155,87.33102
Sarlahi,2022,3,12.94229656,26.985199,85.563792
Udayapur,2022,3,18.03198308,26.913352,86.696839
Mahottari,2022,3,11.47075293,26.883426,85.819526
Ilam,2022,3,17.67691959,26.879457,87.90406
Dhanusa,2022,3,10.68092505,26.829398,86.033434
Siraha,2022,3,14.2107446,26.757133,86.340126
Saptari,2022,3,18.65210217,26.616442,86.725082
Morang,2022,3,16.53983676,26.617733,87.472352
Sunsari,2022,3,17.00158616,26.65068,87.164867
Jhapa,2022,3,16.10048708,26.580276,87.913405
Humla,2022,4,12.02256118,30.031246,81.879939
Darchula,2022,4,9.830724794,29.891764,80.79208
Bajhang,2022,4,12.28690699,29.707187,81.177552
Mugu,2022,4,17.47757384,29.616697,82.370045
Bajura,2022,4,12.69128547,29.560981,81.563751
Baitadi,2022,4,11.36540812,29.505748,80.568945
Dolpa,2022,4,12.87224251,29.169672,83.051675
Jumla,2022,4,15.68770434,29.271429,82.216955
Kalikot,2022,4,19.42832331,29.193791,81.751297
Doti,2022,4,9.024982023,29.168435,80.894631
Dadeldhura,2022,4,10.98069862,29.223587,80.485935
Achham,2022,4,10.97985782,29.113284,81.297039
Mustang,2022,4,8.107417256,28.982166,83.857865
Dailekh,2022,4,14.29667177,28.877176,81.675712
Jajarkot,2022,4,16.57876698,28.864711,82.166041
Kanchanpur,2022,4,4.756941363,28.862743,80.321964
Kailali,2022,4,6.896101331,28.743479,80.875891
Rukum,2022,4,15.72781864,28.700602,82.663139
Surkhet,2022,4,8.489119288,28.63821,81.58624
Manang,2022,4,12.01997132,28.675265,84.224174
Myagdi,2022,4,14.04871123,28.553634,83.460469
Gorkha,2022,4,17.89275965,28.319581,84.79061
Bardiya,2022,4,6.743010686,28.384409,81.399746
Salyan,2022,4,9.614512969,28.397541,82.137366
Baglung,2022,4,14.6256765,28.34594,83.253815
Kaski,2022,4,22.79554801,28.354788,83.998296
Rolpa,2022,4,14.538928,28.343304,82.625385
Lamjung,2022,4,25.02602702,28.292067,84.430079
Parbat,2022,4,23.74255266,28.209591,83.680393
Rasuwa,2022,4,17.06692743,28.183009,85.410846
Pyuthan,2022,4,14.01223889,28.118619,82.866551
Dhading,2022,4,26.86611001,27.950737,84.961925
Banke,2022,4,6.984699009,28.086256,81.827979
Gulmi,2022,4,17.07272297,28.093716,83.3024
Dang,2022,4,13.16089681,27.962875,82.417879
Syangja,2022,4,25.07670869,28.0212,83.804351
Sindhupalchok,2022,4,28.57004017,27.913888,85.737562
Dolakha,2022,4,33.42851456,27.783823,86.194733
Tanahu,2022,4,33.53594634,27.955538,84.252931
Arghakhanchi,2022,4,13.7235708,27.918662,83.073749
Solukhumbu,2022,4,24.99117821,27.712663,86.717251
Nuwakot,2022,4,23.15543833,27.914389,85.236035
Sankhuwasabha,2022,4,37.16329743,27.582582,87.277929
Palpa,2022,4,17.16220241,27.818993,83.625544
Taplejung,2022,4,37.59538807,27.581838,87.820592
Chitwan,2022,4,25.81161571,27.585455,84.436234
Nawalparasi,2022,4,20.20437196,27.633505,83.952535
Kapilbastu,2022,4,7.15699406,27.636098,82.989886
Ramechhap,2022,4,33.33764595,27.508253,86.170473
Kathmandu,2022,4,24.94087974,27.725003,85.334538
Rupandehi,2022,4,8.252650552,27.581858,83.389628
Kavre,2022,4,29.67061888,27.539266,85.618132
Bhaktapur,2022,4,22.76439555,27.679856,85.442301
Makwanpur,2022,4,34.8494079,27.469932,85.079392
Lalitpur,2022,4,27.19235752,27.539145,85.341026
Okhaldhunga,2022,4,33.25898384,27.331806,86.418922
Bhojpur,2022,4,53.98452816,27.180734,87.067909
Parsa,2022,4,26.85036534,27.239618,84.780146
Sindhuli,2022,4,34.46590479,27.201824,85.943553
Khotang,2022,4,44.33212299,27.169881,86.787232
Panchthar,2022,4,69.12728843,27.115552,87.774862
Bara,2022,4,28.02790405,27.109749,85.070726
Tehrathum,2022,4,69.94068189,27.153802,87.547205
Rautahat,2022,4,29.02224231,27.002265,85.302537
Dhankuta,2022,4,59.82425574,26.991155,87.33102
Sarlahi,2022,4,26.97883627,26.985199,85.563792
Udayapur,2022,4,41.21685621,26.913352,86.696839
Mahottari,2022,4,24.61821805,26.883426,85.819526
Ilam,2022,4,71.91017339,26.879457,87.90406
Dhanusa,2022,4,23.0568167,26.829398,86.033434
Siraha,2022,4,28.07299083,26.757133,86.340126
Saptari,2022,4,42.27836936,26.616442,86.725082
Morang,2022,4,66.84998106,26.617733,87.472352
Sunsari,2022,4,49.78110356,26.65068,87.164867
Jhapa,2022,4,67.21394782,26.580276,87.913405
Humla,2022,5,28.73442034,30.031246,81.879939
Darchula,2022,5,24.01358097,29.891764,80.79208
Bajhang,2022,5,41.42786893,29.707187,81.177552
Mugu,2022,5,49.20905432,29.616697,82.370045
Bajura,2022,5,47.5982759,29.560981,81.563751
Baitadi,2022,5,72.41797586,29.505748,80.568945
Dolpa,2022,5,39.6083796,29.169672,83.051675
Jumla,2022,5,37.86398284,29.271429,82.216955
Kalikot,2022,5,58.14538072,29.193791,81.751297
Doti,2022,5,70.85696045,29.168435,80.894631
Dadeldhura,2022,5,89.95082414,29.223587,80.485935
Achham,2022,5,64.4430558,29.113284,81.297039
Mustang,2022,5,31.52468845,28.982166,83.857865
Dailekh,2022,5,78.88514637,28.877176,81.675712
Jajarkot,2022,5,88.55907181,28.864711,82.166041
Kanchanpur,2022,5,64.39908492,28.862743,80.321964
Kailali,2022,5,76.45611378,28.743479,80.875891
Rukum,2022,5,75.37371691,28.700602,82.663139
Surkhet,2022,5,73.62068165,28.63821,81.58624
